id,food_code,food_name,energy,water,protein,fat,dietaryfiber,carbohydrate,category
2287,17006,＜調味料類＞　（辛味調味料類）　ラー油,887,0.1,0.1,99.8,0,0,17 調味料及び香辛料類
2288,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,77,67.1,7.7,0,0,7.9,17 調味料及び香辛料類
2289,17086,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ　減塩,68,74.4,8.1,0,0,9,17 調味料及び香辛料類
2290,17008,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ,60,69.7,5.7,0,0,5.8,17 調味料及び香辛料類
2291,17139,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ　低塩,77,70.9,6.4,0,0,7.6,17 調味料及び香辛料類
2292,17009,＜調味料類＞　（しょうゆ類）　たまりしょうゆ,111,57.3,11.8,0,0,15.9,17 調味料及び香辛料類
2293,17010,＜調味料類＞　（しょうゆ類）　さいしこみしょうゆ,102,60.7,9.6,0,0,15.9,17 調味料及び香辛料類
2294,17011,＜調味料類＞　（しょうゆ類）　しろしょうゆ,87,63,2.5,0,0,19.2,17 調味料及び香辛料類
2295,17087,＜調味料類＞　（しょうゆ類）　だししょうゆ,40,83.2,4,0,0,4.1,17 調味料及び香辛料類
2296,17088,＜調味料類＞　（しょうゆ類）　照りしょうゆ,172,55,2.4,0,0,35.7,17 調味料及び香辛料類
2297,17012,＜調味料類＞　（食塩類）　食塩,0,0.1,0,0,0,0,17 調味料及び香辛料類
2298,17013,＜調味料類＞　（食塩類）　並塩,0,1.8,0,0,0,0,17 調味料及び香辛料類
2299,17146,＜調味料類＞　（食塩類）　減塩タイプ食塩　調味料含む,50,0,0,0,0,16.7,17 調味料及び香辛料類
2300,17147,＜調味料類＞　（食塩類）　減塩タイプ食塩　調味料不使用,0,2,0,0,0,0,17 調味料及び香辛料類
2301,17014,＜調味料類＞　（食塩類）　精製塩　家庭用,0,0,0,0,0,0,17 調味料及び香辛料類
2302,17089,＜調味料類＞　（食塩類）　精製塩　業務用,0,0,0,0,0,0,17 調味料及び香辛料類
2303,17090,＜調味料類＞　（食酢類）　黒酢,66,85.7,1,0,0,9,17 調味料及び香辛料類
2304,17015,＜調味料類＞　（食酢類）　穀物酢,37,93.3,0.1,0,0,2.4,17 調味料及び香辛料類
2305,17016,＜調味料類＞　（食酢類）　米酢,59,87.9,0.2,0,0,7.4,17 調味料及び香辛料類
2306,17091,＜調味料類＞　（食酢類）　果実酢　バルサミコ酢,116,74.2,0.5,0,0,19.4,17 調味料及び香辛料類
2307,17017,＜調味料類＞　（食酢類）　果実酢　ぶどう酢,36,93.7,0.1,0,0,1.2,17 調味料及び香辛料類
2308,17018,＜調味料類＞　（食酢類）　果実酢　りんご酢,41,92.6,0.1,0,0,2.4,17 調味料及び香辛料類
2309,17130,＜調味料類＞　（だし類）　あごだし,0,99.8,0.1,0,0,0,17 調味料及び香辛料類
2310,17019,＜調味料類＞　（だし類）　かつおだし　荒節,2,99.4,0.4,0,0,0,17 調味料及び香辛料類
2311,17131,＜調味料類＞　（だし類）　かつおだし　本枯れ節,2,99.4,0.5,0,0,0,17 調味料及び香辛料類
2312,17020,＜調味料類＞　（だし類）　昆布だし　水出し,4,98.5,0.1,0,0,0.9,17 調味料及び香辛料類
2313,17132,＜調味料類＞　（だし類）　昆布だし　煮出し,5,98.1,0.1,0,0.1,1.3,17 調味料及び香辛料類
2314,17021,＜調味料類＞　（だし類）　かつお・昆布だし　荒節・昆布だし,2,99.2,0.3,0,0,0.3,17 調味料及び香辛料類
2315,17148,＜調味料類＞　（だし類）　かつお・昆布だし　本枯れ節・昆布だし,2,99.2,0.3,0,0,0.4,17 調味料及び香辛料類
2316,17022,＜調味料類＞　（だし類）　しいたけだし,4,98.8,0.1,0,0,0.9,17 調味料及び香辛料類
2317,17023,＜調味料類＞　（だし類）　煮干しだし,1,99.7,0.1,0.1,0,0,17 調味料及び香辛料類
2318,17024,＜調味料類＞　（だし類）　鶏がらだし,7,98.6,0.9,0.4,0,0,17 調味料及び香辛料類
2319,17025,＜調味料類＞　（だし類）　中華だし,3,99,0.8,0,0,0,17 調味料及び香辛料類
2320,17026,＜調味料類＞　（だし類）　洋風だし,6,97.8,1.3,0,0,0.3,17 調味料及び香辛料類
2321,17027,＜調味料類＞　（だし類）　固形ブイヨン,233,0.8,7,4.3,0.3,42.1,17 調味料及び香辛料類
2322,17092,＜調味料類＞　（だし類）　顆粒おでん用,166,0.9,9.6,0.1,0,31.7,17 調味料及び香辛料類
2323,17093,＜調味料類＞　（だし類）　顆粒中華だし,210,1.2,12.6,1.6,0,36.6,17 調味料及び香辛料類
2324,17028,＜調味料類＞　（だし類）　顆粒和風だし,223,1.6,24.2,0.3,0,31.1,17 調味料及び香辛料類
2325,17140,＜調味料類＞　（だし類）　なべつゆ　ストレート　しょうゆ味,20,93,1,0,0,4.1,17 調味料及び香辛料類
2326,17029,＜調味料類＞　（だし類）　めんつゆ　ストレート,44,85.4,2.2,0,0,8.7,17 調味料及び香辛料類
2327,17141,＜調味料類＞　（だし類）　めんつゆ　二倍濃縮,71,75.2,3.4,0,0,14.4,17 調味料及び香辛料類
2328,17030,＜調味料類＞　（だし類）　めんつゆ　三倍濃縮,98,64.9,4.5,0,0,20,17 調味料及び香辛料類
2329,17142,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　しょうゆ味　ストレートしょうゆ味,157,57.5,3.3,11.7,0,9.9,17 調味料及び香辛料類
2330,17143,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　みそ味　ストレートみそ味,187,48.4,6.4,11,1.6,16.8,17 調味料及び香辛料類
2331,17094,＜調味料類＞　（調味ソース類）　甘酢,125,67.2,0.1,0,0,28.4,17 調味料及び香辛料類
2332,17095,＜調味料類＞　（調味ソース類）　エビチリの素,54,85.8,1.2,1.4,0.6,9.5,17 調味料及び香辛料類
2333,17031,＜調味料類＞　（調味ソース類）　オイスターソース,105,61.6,7.7,0.3,0.2,18.3,17 調味料及び香辛料類
2334,17096,＜調味料類＞　（調味ソース類）　黄身酢,222,52.6,6.3,13.1,0,20,17 調味料及び香辛料類
2335,17133,＜調味料類＞　（調味ソース類）　魚醤油　いかなごしょうゆ,64,63,13.9,0,0,2.1,17 調味料及び香辛料類
2336,17134,＜調味料類＞　（調味ソース類）　魚醤油　いしる　（いしり）,67,61.2,12.8,0,0.3,4.2,17 調味料及び香辛料類
2337,17135,＜調味料類＞　（調味ソース類）　魚醤油　しょっつる,29,69.4,6.1,0,0.1,1.1,17 調味料及び香辛料類
2338,17107,＜調味料類＞　（調味ソース類）　魚醤油　ナンプラー,47,65.5,9.1,0.1,0,2.7,17 調味料及び香辛料類
2339,17097,＜調味料類＞　（調味ソース類）　ごま酢,217,53.2,4,8,1.9,29.9,17 調味料及び香辛料類
2340,17098,＜調味料類＞　（調味ソース類）　ごまだれ,285,40.7,7.2,15.1,3,29.2,17 調味料及び香辛料類
2341,17099,＜調味料類＞　（調味ソース類）　三杯酢,94,76.2,0.9,0,0,17.8,17 調味料及び香辛料類
2342,17100,＜調味料類＞　（調味ソース類）　二杯酢,67,78.7,3.5,0,0,7.6,17 調味料及び香辛料類
2343,17101,＜調味料類＞　（調味ソース類）　すし酢　ちらし・稲荷用,159,55.5,0.1,0,0,34.9,17 調味料及び香辛料類
2344,17102,＜調味料類＞　（調味ソース類）　すし酢　にぎり用,81,72,0.2,0,0,14.3,17 調味料及び香辛料類
2345,17103,＜調味料類＞　（調味ソース類）　すし酢　巻き寿司・箱寿司用,117,64.1,0.1,0,0,23.8,17 調味料及び香辛料類
2346,17104,＜調味料類＞　（調味ソース類）　中華風合わせ酢,158,60.5,3,3.4,0,24.8,17 調味料及び香辛料類
2347,17105,＜調味料類＞　（調味ソース類）　デミグラスソース,82,81.5,2.9,3,0,11,17 調味料及び香辛料類
2348,17106,＜調味料類＞　（調味ソース類）　テンメンジャン,249,37.5,8.5,7.7,3.1,38.1,17 調味料及び香辛料類
2349,17108,＜調味料類＞　（調味ソース類）　冷やし中華のたれ,117,67.1,2.1,1.2,0,23.1,17 調味料及び香辛料類
2350,17109,＜調味料類＞　（調味ソース類）　ホワイトソース,99,81.7,1.8,6.2,0.4,9.2,17 調味料及び香辛料類
2351,17110,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ,49,82.1,3.4,0.1,0.2,7.4,17 調味料及び香辛料類
2352,17137,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ　市販品,62,77,3.7,0,0.3,10.8,17 調味料及び香辛料類
2353,17032,＜調味料類＞　（調味ソース類）　マーボー豆腐の素,115,75,4.2,6.3,0,10.4,17 調味料及び香辛料類
2354,17111,＜調味料類＞　（調味ソース類）　マリネ液,70,83.9,0.1,0,0,10.9,17 調味料及び香辛料類
2355,17033,＜調味料類＞　（調味ソース類）　ミートソース,96,78.8,3.8,5,0,10.1,17 調味料及び香辛料類
2356,17144,＜調味料類＞　（調味ソース類）　焼きそば粉末ソース,251,0.1,5.6,0.7,3.3,62.4,17 調味料及び香辛料類
2357,17112,＜調味料類＞　（調味ソース類）　焼き鳥のたれ,132,61.4,3.3,0,0,28.5,17 調味料及び香辛料類
2358,17113,＜調味料類＞　（調味ソース類）　焼き肉のたれ,165,52.4,4.3,2.2,0.4,32.3,17 調味料及び香辛料類
2359,17114,＜調味料類＞　（調味ソース類）　みたらしのたれ,127,66.3,0.9,0,0,30.8,17 調味料及び香辛料類
2360,17115,＜調味料類＞　（調味ソース類）　ゆずこしょう,37,64.5,1.3,0.8,6.2,9.3,17 調味料及び香辛料類
2361,17034,＜調味料類＞　（トマト加工品類）　トマトピューレー,44,86.9,1.9,0.1,1.8,9.9,17 調味料及び香辛料類
2362,17035,＜調味料類＞　（トマト加工品類）　トマトペースト,94,71.3,3.8,0.1,4.7,22,17 調味料及び香辛料類
2363,17036,＜調味料類＞　（トマト加工品類）　トマトケチャップ,106,66,1.6,0.2,1.7,27.6,17 調味料及び香辛料類
2364,17037,＜調味料類＞　（トマト加工品類）　トマトソース,41,87.1,2,0.2,1.1,8.5,17 調味料及び香辛料類
2365,17038,＜調味料類＞　（トマト加工品類）　チリソース,112,67.3,1.8,0.1,1.9,26.3,17 調味料及び香辛料類
2366,17042,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,669,16.6,1.4,76,0,3.6,17 調味料及び香辛料類
2367,17043,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　卵黄型,669,19.7,2.5,74.7,0,0.6,17 調味料及び香辛料類
2368,17118,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズタイプ調味料　低カロリータイプ,264,60.9,2.9,28.3,0.8,3.3,17 調味料及び香辛料類
2369,17040,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　フレンチドレッシング　分離液状,331,47.8,0,31.5,0,12.4,17 調味料及び香辛料類
2370,17116,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシング　分離液状,181,69.4,1.9,14.5,0.2,9.3,17 調味料及び香辛料類
2371,17039,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシングタイプ調味料　ノンオイルタイプ,83,71.8,3.1,0.1,0.2,16.1,17 調味料及び香辛料類
2372,17117,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　ごまドレッシング,401,38.1,2.7,38.3,0.8,15,17 調味料及び香辛料類
2373,17041,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　サウザンアイランドドレッシング,393,44.1,0.3,39.2,0.4,12.8,17 調味料及び香辛料類
2374,17149,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　フレンチドレッシング　乳化液状,376,44.1,0.1,38.8,0,9.3,17 調味料及び香辛料類
2375,17044,＜調味料類＞　（みそ類）　米みそ　甘みそ,206,42.6,9.7,3,5.6,37.9,17 調味料及び香辛料類
2376,17045,＜調味料類＞　（みそ類）　米みそ　淡色辛みそ,182,45.4,12.5,6,4.9,21.9,17 調味料及び香辛料類
2377,17046,＜調味料類＞　（みそ類）　米みそ　赤色辛みそ,178,45.7,13.1,5.5,4.1,21.1,17 調味料及び香辛料類
2378,17120,＜調味料類＞　（みそ類）　米みそ　だし入りみそ,169,49.9,11,5.6,4.1,20.6,17 調味料及び香辛料類
2379,17145,＜調味料類＞　（みそ類）　米みそ　だし入りみそ　減塩,164,52.5,10.3,5.1,4.9,22.2,17 調味料及び香辛料類
2380,17047,＜調味料類＞　（みそ類）　麦みそ,184,44,9.7,4.3,6.3,30,17 調味料及び香辛料類
2381,17048,＜調味料類＞　（みそ類）　豆みそ,207,44.9,17.2,10.5,6.5,14.5,17 調味料及び香辛料類
2382,17119,＜調味料類＞　（みそ類）　減塩みそ,190,46,11,5.9,4.3,25.7,17 調味料及び香辛料類
2383,17049,＜調味料類＞　（みそ類）　即席みそ　粉末タイプ,321,2.4,21.9,9.3,6.6,43,17 調味料及び香辛料類
2384,17050,＜調味料類＞　（みそ類）　即席みそ　ペーストタイプ,122,61.5,8.9,3.7,2.8,15.4,17 調味料及び香辛料類
2385,17121,＜調味料類＞　（みそ類）　辛子酢みそ,219,43.6,5,2.1,2.7,44.6,17 調味料及び香辛料類
2386,17122,＜調味料類＞　（みそ類）　ごまみそ,245,42.7,9.4,9.9,5.5,32.9,17 調味料及び香辛料類
2387,17123,＜調味料類＞　（みそ類）　酢みそ,214,44.2,4.9,1.5,2.8,44.8,17 調味料及び香辛料類
2388,17124,＜調味料類＞　（みそ類）　練りみそ,267,29.9,5.5,1.7,3.2,59.1,17 調味料及び香辛料類
2389,17051,＜調味料類＞　（ルウ類）　カレールウ,474,3,6.5,34.1,6.4,44.7,17 調味料及び香辛料類
2390,17052,＜調味料類＞　（ルウ類）　ハヤシルウ,501,2.2,5.8,33.2,2.5,47.5,17 調味料及び香辛料類
2391,17125,＜調味料類＞　（その他）　お茶漬けの素　さけ,251,2.9,20.2,3.7,3.5,37.1,17 調味料及び香辛料類
2392,17136,＜調味料類＞　（その他）　キムチの素,126,58.2,5.3,1,3.6,26,17 調味料及び香辛料類
2393,17053,＜調味料類＞　（その他）　酒かす,215,51.1,14.9,1.5,5.2,23.8,17 調味料及び香辛料類
2394,17126,＜調味料類＞　（その他）　即席すまし汁,194,2.8,18.3,0.8,3.3,30.5,17 調味料及び香辛料類
2395,17127,＜調味料類＞　（その他）　ふりかけ　たまご,426,2.5,23.4,21.9,5.1,39.7,17 調味料及び香辛料類
2396,17054,＜調味料類＞　（その他）　みりん風調味料,226,43.6,0.1,0,0,55.7,17 調味料及び香辛料類
2397,17138,＜調味料類＞　（その他）　料理酒,88,82.4,0.2,0,0,4.7,17 調味料及び香辛料類
2398,17055,＜香辛料類＞　オールスパイス　粉,364,9.2,5.6,5.6,0,75.2,17 調味料及び香辛料類
2399,17056,＜香辛料類＞　オニオンパウダー,363,5,8.8,1.1,0,79.8,17 調味料及び香辛料類
2400,17057,＜香辛料類＞　からし　粉,435,4.9,33,14.3,0,43.7,17 調味料及び香辛料類
2401,17058,＜香辛料類＞　からし　練り,314,31.7,5.9,14.5,0,40.1,17 調味料及び香辛料類
2402,17059,＜香辛料類＞　からし　練りマスタード,175,65.7,4.8,10.6,0,13.1,17 調味料及び香辛料類
2403,17060,＜香辛料類＞　からし　粒入りマスタード,229,57.2,7.6,16,0,12.7,17 調味料及び香辛料類
2404,17061,＜香辛料類＞　カレー粉,338,5.7,13,12.2,36.9,63.3,17 調味料及び香辛料類
2405,17062,＜香辛料類＞　クローブ　粉,398,7.5,7.2,13.6,0,66.4,17 調味料及び香辛料類
2406,17063,＜香辛料類＞　こしょう　黒　粉,362,12.7,11,6,0,66.6,17 調味料及び香辛料類
2407,17064,＜香辛料類＞　こしょう　白　粉,376,12.3,10.1,6.4,0,70.1,17 調味料及び香辛料類
2408,17065,＜香辛料類＞　こしょう　混合　粉,369,12.5,10.6,6.2,0,68.3,17 調味料及び香辛料類
2409,17066,＜香辛料類＞　さんしょう　粉,375,8.3,10.3,6.2,0,69.6,17 調味料及び香辛料類
2410,17067,＜香辛料類＞　シナモン　粉,356,9.4,3.6,3.5,0,79.6,17 調味料及び香辛料類
2411,17068,＜香辛料類＞　しょうが　粉,365,10.6,7.8,4.9,0,72.5,17 調味料及び香辛料類
2412,17069,＜香辛料類＞　しょうが　おろし,41,88.2,0.7,0.6,0,8.6,17 調味料及び香辛料類
2413,17070,＜香辛料類＞　セージ　粉,377,9.2,6.4,10.1,0,66.9,17 調味料及び香辛料類
2414,17071,＜香辛料類＞　タイム　粉,342,9.8,6.5,5.2,0,69.8,17 調味料及び香辛料類
2415,17072,＜香辛料類＞　チリパウダー,374,3.8,15,8.2,0,60.1,17 調味料及び香辛料類
2416,17073,＜香辛料類＞　とうがらし　粉,412,1.7,16.2,9.7,0,66.8,17 調味料及び香辛料類
2417,17074,＜香辛料類＞　ナツメグ　粉,520,6.3,5.7,38.5,0,47.5,17 調味料及び香辛料類
2418,17075,＜香辛料類＞　にんにく　ガーリックパウダー　食塩無添加,380,3.5,19.9,0.8,0,73.8,17 調味料及び香辛料類
2419,17128,＜香辛料類＞　にんにく　ガーリックパウダー　食塩添加,382,3.5,19.9,0.8,0,73.8,17 調味料及び香辛料類
2420,17076,＜香辛料類＞　にんにく　おろし,170,52.1,4.7,0.5,0,37,17 調味料及び香辛料類
2421,17077,＜香辛料類＞　バジル　粉,307,10.9,21.1,2.2,0,50.6,17 調味料及び香辛料類
2422,17078,＜香辛料類＞　パセリ　乾,341,5,28.7,2.2,0,51.6,17 調味料及び香辛料類
2423,17079,＜香辛料類＞　パプリカ　粉,385,10,15.5,11.6,0,55.6,17 調味料及び香辛料類
